"MSN","StateCode","Year","Data","Description"
"NNTCB","AZ",1984,126844.1484,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1985,137315.0258,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1986,105102.6291,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1987,121301.2125,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1988,128594.321,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1989,151467.8402,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1990,130781.2465,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1991,128178.1975,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1992,133771.0614,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1993,118159.0624,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1994,139733.0287,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1995,127944.6977,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1996,125264.8684,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1997,137588.4515,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1998,161086.4893,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",1999,167770.1576,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2000,208137.0766,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2001,244424.0247,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2002,255247.2894,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2003,275650.1151,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2004,356264.7418,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2005,329301.673,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2006,365229.5651,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2007,401991.6341,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2008,409965.9579,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","AZ",2009,376674.7907,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1960,1301826.105,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1961,1400173.875,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1962,1483423.065,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1963,1623369.503,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1964,1817240.67,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1965,1813213.342,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1966,1982304.88,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1967,2048733.968,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1968,2187259.755,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1969,2189883.373,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1970,2241295.478,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1971,2265324.458,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1972,2303562.227,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1973,2154045.471,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1974,1937139.683,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1975,1937321.759,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1976,1849711.293,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1977,1864186.794,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1978,1646333.042,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1979,1900356.5,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1980,1890886.554,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1981,1947370.391,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1982,1765171.454,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1983,1601037.23,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1984,1739833.355,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1985,1925458.889,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1986,1591044.552,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1987,1992956.392,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1988,1860390.85,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1989,2047845.051,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1990,2101602.035,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1991,2208285.484,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1992,2294134.969,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1993,2213111.106,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1994,2334776.981,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1995,2109955.873,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1996,2017680.079,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1997,2185029.247,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1998,2418687.913,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",1999,2379557.562,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2000,2456438.192,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2001,2513856.34,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2002,2318656,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2003,2317062.583,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2004,2462247.16,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2005,2304462.868,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2006,2375928.944,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2007,2441192.083,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2008,2475017.122,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","CA",2009,2391376.808,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1960,207301.185,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1961,218948.04,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1962,247089.69,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1963,239910.808,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1964,226697.344,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1965,224252.552,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1966,247389.808,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1967,280382.0128,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1968,286329.4875,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1969,276591.1838,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1970,292521.9324,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1971,291725.7888,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1972,311896.837,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1973,274017.8054,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1974,273397.0586,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1975,255637.1358,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1976,294878.1468,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1977,242911.8601,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1978,225451.141,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1979,223092.3289,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1980,231330.1814,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1981,205432.671,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1982,213347.3415,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1983,184594.9762,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1984,169780.7518,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1985,162311.5483,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1986,144531.8728,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1987,164587.5777,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1988,185245.5484,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1989,205131.2704,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1990,251469.9307,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1991,227349.4645,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1992,211096.229,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1993,224999.0888,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1994,221478.9856,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1995,219475.7233,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1996,233557.0239,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1997,261880.9573,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1998,241405.5558,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",1999,231312.1897,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2000,259018.0439,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2001,259625.573,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2002,229690.7958,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2003,225220.2961,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2004,229164.8137,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2005,225351.9866,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2006,227660.6042,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2007,240560.6914,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2008,250857.9562,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","NM",2009,247119.5569,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1960,2815482.555,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1961,2831992.875,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1962,2959562.835,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1963,3044427.711,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1964,3040491.913,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1965,3181455.854,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1966,3404262.302,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1967,3638596.329,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1968,3836858.984,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1969,4024716.694,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1970,4203877.355,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1971,4482575.729,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1972,4531776.683,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1973,4746154.938,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1974,4584002.31,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1975,4046930.491,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1976,4074689.901,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1977,4254884.869,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1978,4329772.852,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1979,4131399.272,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1980,4226104.775,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1981,4052341.117,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1982,3503023.603,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1983,3335504.764,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1984,3556195.979,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1985,3514363.302,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1986,3312909.496,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1987,3435408.448,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1988,3665182.451,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1989,3886107.172,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1990,3876543.019,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1991,3823074.973,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1992,3768323.103,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1993,3925162.889,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1994,3885071.761,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1995,4037537.985,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1996,4268665.349,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1997,4231566.37,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1998,4377956.656,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",1999,4138068.257,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2000,4550105.655,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2001,4388363.695,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2002,4449189.149,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2003,4180255.726,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2004,4043094.264,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2005,3625116.384,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2006,3549526.72,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2007,3642271.119,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2008,3657242.406,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"NNTCB","TX",2009,3462210.402,"Natural gas total consumption (excluding supplemental gaseous fuels)."
"P1TCB","AZ",1960,11287.82423,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1961,10429.41375,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1962,11349.75643,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1963,13363.74182,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1964,12682.29006,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1965,11770.48554,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1966,17281.8132,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1967,18092.52133,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1968,19618.68407,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1969,22398.63311,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1970,29593.34572,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1971,24664.07693,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1972,29006.5634,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1973,28613.14963,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1974,32973.27854,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1975,21572.50759,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1976,20716.20715,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1977,23625.78755,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1978,26824.13192,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1979,26665.09036,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1980,19639.67722,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1981,16334.61849,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1982,14506.94213,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1983,15149.18596,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1984,21099.36552,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1985,21405.01763,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1986,21544.52947,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1987,21595.75968,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1988,22657.25379,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1989,21605.88635,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1990,21367.1222,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1991,20261.51822,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1992,25550.98859,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1993,20340.70439,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1994,22118.4216,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1995,25745.80437,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1996,29544.55067,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1997,32170.46912,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1998,41026.80753,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",1999,39793.4478,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2000,37252.2066,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2001,23861.92262,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2002,30218.34304,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2003,29854.7258,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2004,38661.32323,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2005,37472.23164,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2006,34716.43132,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2007,34199.64574,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2008,29756.85253,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","AZ",2009,25454.54651,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1960,280568.7493,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1961,272675.9467,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1962,283480.1495,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1963,277390.2914,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1964,293058.8075,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1965,296339.0129,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1966,307450.5631,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1967,287618.3462,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1968,316730.1206,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1969,330841.1186,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1970,331538.398,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1971,329898.5619,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1972,350438.0287,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1973,371396.6904,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1974,367786.9723,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1975,361363.2797,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1976,387187.9381,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1977,431330.6281,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1978,454365.8876,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1979,517738.1286,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1980,455047.2905,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1981,306929.4445,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1982,305032.9905,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1983,446063.6949,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1984,475447.5513,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1985,458177.9114,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1986,451270.9233,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1987,461376.9878,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1988,490704.5006,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1989,472334.3835,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1990,471023.4267,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1991,410366.4233,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1992,426647.5343,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1993,393036.1691,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1994,416457.5172,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
"P1TCB","CA",1995,403219.8236,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total consumption."
