"MSN","StateCode","Year","Data","Description"
"NGTXB","AZ",1992,101895.8828,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",1993,97124.45283,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",1994,112992.8469,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",1995,105287.536,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",1996,102374.0427,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",1997,110527.9752,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",1998,118221.0972,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",1999,112370.8305,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2000,110687.7649,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2001,112422.7426,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2002,107227.2729,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2003,104085.9359,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2004,111182.8235,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2005,106529.203,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2006,111986.4065,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2007,115693.9152,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2008,118394.8739,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","AZ",2009,108977.24,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1960,967529.3457,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1961,989730.9113,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1962,1072785.378,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1963,1163350.734,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1964,1261636.815,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1965,1284545.54,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1966,1342677.354,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1967,1427024.96,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1968,1455726.785,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1969,1559659.241,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1970,1570666.584,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1971,1672104.598,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1972,1660208.769,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1973,1670273.892,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1974,1624846.661,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1975,1645457.575,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1976,1536713.727,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1977,1483950.358,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1978,1326035.028,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1979,1431296.467,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1980,1345094.264,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1981,1255997.676,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1982,1203044.486,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1983,1113651.671,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1984,1138182.383,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1985,1225202.858,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1986,1126830.395,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1987,1325180.755,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1988,1287546.117,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1989,1372354.604,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1990,1452667.597,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1991,1561790.456,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1992,1505514.237,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1993,1518873.618,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1994,1499909.441,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1995,1489977.975,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1996,1479075.769,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1997,1577102.191,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1998,1754641.36,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",1999,1640374.194,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2000,1545193.433,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2001,1514322.328,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2002,1576351.895,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2003,1595217.954,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2004,1669049.885,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2005,1595148.853,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2006,1580092.014,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2007,1580780.332,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2008,1592596.466,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","CA",2009,1560592.437,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1960,172420.9367,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1961,182238.8877,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1962,208119.2987,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1963,197011.3194,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1964,180464.6256,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1965,175505.3109,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1966,195993.1405,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1967,225232.749,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1968,232180.884,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1969,216752.886,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1970,233071.347,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1971,238453.857,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1972,249325.0999,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1973,205062.1056,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1974,203397.5202,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1975,188254.5921,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1976,223194.6382,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1977,170744.3936,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1978,159514.8369,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1979,160627.9656,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1980,173417.9009,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1981,149291.2924,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1982,167684.676,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1983,154214.0266,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1984,139093.7184,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1985,133812.4103,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1986,123522.5973,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1987,145653.272,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1988,163634.6845,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1989,176883.4259,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1990,225134.6032,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1991,198717.1811,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1992,188174.3424,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1993,196761.9591,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1994,188457.2355,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1995,186850.4578,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1996,198469.5303,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1997,221597.0293,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1998,196065.8992,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",1999,188467.0046,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2000,212507.9562,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2001,211516.8757,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2002,192287.4751,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2003,187358.9365,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2004,197685.7436,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2005,183919.1939,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2006,171722.4356,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2007,178419.8684,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2008,180928.1195,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","NM",2009,175089.0934,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1960,2393916.554,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1961,2397217.918,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1962,2450190.273,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1963,2469805.503,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1964,2414928.089,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1965,2518249.403,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1966,2671961.563,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1967,2830366.476,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1968,2952885.792,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1969,3014286.606,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1970,3113588.764,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1971,3283067.385,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1972,3218717.13,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1973,3456180.609,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1974,3227797.95,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1975,2667931.433,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1976,2671352.321,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1977,2727354.89,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1978,2789907.363,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1979,2677820.156,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1980,2743166.071,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1981,2632754.792,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1982,2174280.479,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1983,2116289.657,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1984,2252844.941,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1985,2273658.806,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1986,2167359.617,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1987,2348866.681,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1988,2586830.63,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1989,2702595.107,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1990,2703802.825,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1991,2657365.944,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1992,2633868.866,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1993,2681517.737,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1994,2667928.197,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1995,2799892.341,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1996,3033543.987,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1997,2971571.108,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1998,2902376.028,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",1999,2661734.777,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2000,2939393.186,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2001,2838287.459,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2002,2869824.33,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2003,2696433.105,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2004,2616979.12,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2005,2117715.237,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2006,2048272.191,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2007,2134472.291,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2008,2184582.125,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"NGTXB","TX",2009,2046352.994,"Natural gas total end-use consumption (including supplemental gaseous fuels)."
"P1TXB","AZ",1960,11287.82423,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1961,10429.41375,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1962,11349.75643,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1963,13363.74182,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1964,12682.29006,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1965,11770.48554,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1966,17281.8132,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1967,18092.52133,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1968,19618.68407,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1969,22398.63311,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1970,29593.34572,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1971,24664.07693,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1972,29006.5634,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1973,28613.14963,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1974,32973.27854,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1975,21572.50759,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1976,20716.20715,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1977,23625.78755,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1978,26824.13192,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1979,26665.09036,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1980,19639.67722,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1981,16334.61849,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1982,14506.94213,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1983,15149.18596,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1984,21099.36552,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1985,21405.01763,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1986,21544.52947,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1987,21595.75968,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1988,22657.25379,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1989,21605.88635,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1990,21367.1222,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1991,20261.51822,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1992,25550.98859,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1993,20340.70439,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1994,22118.4216,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1995,25745.80437,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1996,29544.55067,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1997,32170.46912,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1998,41026.80753,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",1999,39793.4478,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2000,37252.2066,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2001,23861.92262,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2002,30218.34304,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2003,29854.7258,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2004,38661.32323,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2005,37472.23164,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2006,34716.43132,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2007,34199.64574,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2008,29756.85253,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","AZ",2009,25454.54651,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1960,280568.7493,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1961,272675.9467,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1962,283480.1495,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1963,277390.2914,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1964,293058.8075,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1965,296339.0129,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1966,307450.5631,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1967,287618.3462,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1968,316730.1206,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1969,330841.1186,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1970,331538.398,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1971,329898.5619,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1972,350438.0287,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1973,371396.6904,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1974,367786.9723,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1975,361363.2797,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1976,387187.9381,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1977,431330.6281,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1978,454365.8876,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1979,517738.1286,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1980,455047.2905,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1981,306929.4445,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1982,305032.9905,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1983,446063.6949,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1984,475447.5513,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1985,458177.9114,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1986,451270.9233,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1987,461376.9878,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1988,490704.5006,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1989,472334.3835,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1990,466092.1803,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1991,402776.1833,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1992,417713.9423,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1993,383961.6155,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1994,404702.886,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
"P1TXB","CA",1995,387483.9308,"Asphalt and road oil, aviation gasoline, kerosene, lubricants, and ""other petroleum products"" total end-use consumption."
